consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,89,8,4.91,1353.6
C1,89,9,4.91,1284.3
C1,89,10,4.91,1215.11
C1,90,1,4.73,1772.75
C1,90,2,4.73,1706.0
C1,90,3,4.73,1639.2
C1,90,4,4.73,1572.4
C1,90,5,4.73,1505.7
C1,90,6,4.73,1438.9
C1,90,7,4.73,1372.1
C1,90,8,4.73,1305.4
C1,90,9,4.73,1238.6
C1,90,10,4.73,1171.82
C1,91,1,4.54,1741.72
C1,91,2,4.54,1676.1
C1,91,3,4.54,1610.5
C1,91,4,4.54,1544.9
C1,91,5,4.54,1479.3
C1,91,6,4.54,1413.7
C1,91,7,4.54,1348.1
C1,91,8,4.54,1282.5
C1,91,9,4.54,1216.9
C1,91,10,4.54,1151.31
C1,92,1,4.39,1702.26
C1,92,2,4.39,1638.1
C1,92,3,4.39,1574.0
C1,92,4,4.39,1509.9
C1,92,5,4.39,1445.8
C1,92,6,4.39,1381.7
C1,92,7,4.39,1317.6
C1,92,8,4.39,1253.5
C1,92,9,4.39,1189.3
C1,92,10,4.39,1125.22
C1,93,1,4.27,1741.72
C1,93,2,4.27,1676.1
C1,93,3,4.27,1610.5
C1,93,4,4.27,1544.9
C1,93,5,4.27,1479.3
C1,93,6,4.27,1413.7
C1,93,7,4.27,1348.1
C1,93,8,4.27,1282.5
C1,93,9,4.27,1216.9
C1,93,10,4.27,1151.31
C1,94,1,3.84,1717.17
C1,94,2,3.84,1652.5
C1,94,3,3.84,1587.8
C1,94,4,3.84,1523.1
C1,94,5,3.84,1458.5
C1,94,6,3.84,1393.8
C1,94,7,3.84,1329.1
C1,94,8,3.84,1264.4
C1,94,9,3.84,1199.8
C1,94,10,3.84,1135.08
C1,95,1,3.52,1594.44
C1,95,2,3.52,1534.4
C1,95,3,3.52,1474.3
C1,95,4,3.52,1414.3
C1,95,5,3.52,1354.2
C1,95,6,3.52,1294.2
C1,95,7,3.52,1234.1
C1,95,8,3.52,1174.1
C1,95,9,3.52,1114.0
C1,95,10,3.52,1053.95
C1,96,1,3.20,1555.35
C1,96,2,3.20,1496.8
C1,96,3,3.20,1438.2
C1,96,4,3.20,1379.6
C1,96,5,3.20,1321.0
C1,96,6,3.20,1262.4
C1,96,7,3.20,1203.9
C1,96,8,3.20,1145.3
C1,96,9,3.20,1086.7
C1,96,10,3.20,1028.11
