consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,90,3,4.41,1667.4
C1,90,4,4.41,1599.5
C1,90,5,4.41,1531.6
C1,90,6,4.41,1463.6
C1,90,7,4.41,1395.7
C1,90,8,4.41,1327.8
C1,90,9,4.41,1259.9
C1,90,10,4.41,1191.96
C1,91,1,4.35,1963.85
C1,91,2,4.35,1889.9
C1,91,3,4.35,1815.9
C1,91,4,4.35,1741.9
C1,91,5,4.35,1668.0
C1,91,6,4.35,1594.0
C1,91,7,4.35,1520.0
C1,91,8,4.35,1446.1
C1,91,9,4.35,1372.1
C1,91,10,4.35,1298.14
C1,92,1,4.12,1759.97
C1,92,2,4.12,1693.7
C1,92,3,4.12,1627.4
C1,92,4,4.12,1561.1
C1,92,5,4.12,1494.8
C1,92,6,4.12,1428.5
C1,92,7,4.12,1362.2
C1,92,8,4.12,1295.9
C1,92,9,4.12,1229.7
C1,92,10,4.12,1163.37
C1,93,1,3.92,1800.82
C1,93,2,3.92,1733.0
C1,93,3,3.92,1665.2
C1,93,4,3.92,1597.3
C1,93,5,3.92,1529.5
C1,93,6,3.92,1461.7
C1,93,7,3.92,1393.9
C1,93,8,3.92,1326.0
C1,93,9,3.92,1258.2
C1,93,10,3.92,1190.37
C1,94,1,3.59,1623.34
C1,94,2,3.59,1562.2
C1,94,3,3.59,1501.1
C1,94,4,3.59,1439.9
C1,94,5,3.59,1378.8
C1,94,6,3.59,1317.6
C1,94,7,3.59,1256.5
C1,94,8,3.59,1195.3
C1,94,9,3.59,1134.2
C1,94,10,3.59,1073.06
C1,95,1,3.24,1580.82
C1,95,2,3.24,1521.3
C1,95,3,3.24,1461.7
C1,95,4,3.24,1402.2
C1,95,5,3.24,1342.7
C1,95,6,3.24,1283.1
C1,95,7,3.24,1223.6
C1,95,8,3.24,1164.0
C1,95,9,3.24,1104.5
C1,95,10,3.24,1044.95
C1,96,1,2.91,1530.25
C1,96,2,2.91,1472.6
C1,96,3,2.91,1415.0
C1,96,4,2.91,1357.3
C1,96,5,2.91,1299.7
C1,96,6,2.91,1242.1
C1,96,7,2.91,1184.4
C1,96,8,2.91,1126.8
C1,96,9,2.91,1069.2
C1,96,10,2.91,1011.52
