consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,92,4,3.51,1197.8
C2,92,5,3.51,1146.9
C2,92,6,3.51,1096.1
C2,92,7,3.51,1045.2
C2,92,8,3.51,994.3
C2,92,9,3.51,943.5
C2,92,10,3.51,892.61
C2,93,1,3.29,1320.53
C2,93,2,3.29,1270.8
C2,93,3,3.29,1221.1
C2,93,4,3.29,1171.3
C2,93,5,3.29,1121.6
C2,93,6,3.29,1071.8
C2,93,7,3.29,1022.1
C2,93,8,3.29,972.4
C2,93,9,3.29,922.6
C2,93,10,3.29,872.89
C2,94,1,3.03,1289.5
C2,94,2,3.03,1240.9
C2,94,3,3.03,1192.4
C2,94,4,3.03,1143.8
C2,94,5,3.03,1095.2
C2,94,6,3.03,1046.7
C2,94,7,3.03,998.1
C2,94,8,3.03,949.5
C2,94,9,3.03,900.9
C2,94,10,3.03,852.38
C2,95,1,2.83,1256.53
C2,95,2,2.83,1209.2
C2,95,3,2.83,1161.9
C2,95,4,2.83,1114.5
C2,95,5,2.83,1067.2
C2,95,6,2.83,1019.9
C2,95,7,2.83,972.6
C2,95,8,2.83,925.2
C2,95,9,2.83,877.9
C2,95,10,2.83,830.58
C2,96,1,2.49,1189.65
C2,96,2,2.49,1144.8
C2,96,3,2.49,1100.0
C2,96,4,2.49,1055.2
C2,96,5,2.49,1010.4
C2,96,6,2.49,965.6
C2,96,7,2.49,920.8
C2,96,8,2.49,876.0
C2,96,9,2.49,831.2
C2,96,10,2.49,786.38
