consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,91,3,4.81,1342.1
C2,91,4,4.81,1287.4
C2,91,5,4.81,1232.7
C2,91,6,4.81,1178.1
C2,91,7,4.81,1123.4
C2,91,8,4.81,1068.7
C2,91,9,4.81,1014.1
C2,91,10,4.81,959.41
C2,92,1,4.69,1437.8
C2,92,2,4.69,1383.6
C2,92,3,4.69,1329.5
C2,92,4,4.69,1275.3
C2,92,5,4.69,1221.2
C2,92,6,4.69,1167.0
C2,92,7,4.69,1112.9
C2,92,8,4.69,1058.7
C2,92,9,4.69,1004.6
C2,92,10,4.69,950.41
C2,93,1,4.43,1482.08
C2,93,2,4.43,1426.3
C2,93,3,4.43,1370.4
C2,93,4,4.43,1314.6
C2,93,5,4.43,1258.8
C2,93,6,4.43,1203.0
C2,93,7,4.43,1147.1
C2,93,8,4.43,1091.3
C2,93,9,4.43,1035.5
C2,93,10,4.43,979.68
C2,94,1,4.10,1419.28
C2,94,2,4.10,1365.8
C2,94,3,4.10,1312.4
C2,94,4,4.10,1258.9
C2,94,5,4.10,1205.5
C2,94,6,4.10,1152.0
C2,94,7,4.10,1098.5
C2,94,8,4.10,1045.1
C2,94,9,4.10,991.6
C2,94,10,4.10,938.17
C2,95,1,3.77,1384.36
C2,95,2,3.77,1332.2
C2,95,3,3.77,1280.1
C2,95,4,3.77,1227.9
C2,95,5,3.77,1175.8
C2,95,6,3.77,1123.6
C2,95,7,3.77,1071.5
C2,95,8,3.77,1019.4
C2,95,9,3.77,967.2
C2,95,10,3.77,915.08
C2,96,1,3.46,1383.24
C2,96,2,3.46,1331.1
C2,96,3,3.46,1279.0
C2,96,4,3.46,1226.9
C2,96,5,3.46,1174.8
C2,96,6,3.46,1122.7
C2,96,7,3.46,1070.6
C2,96,8,3.46,1018.5
C2,96,9,3.46,966.4
C2,96,10,3.46,914.35
