consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,90,3,4.73,1665.8
C1,90,4,4.73,1598.0
C1,90,5,4.73,1530.1
C1,90,6,4.73,1462.3
C1,90,7,4.73,1394.4
C1,90,8,4.73,1326.6
C1,90,9,4.73,1258.7
C1,90,10,4.73,1190.86
C1,91,1,4.58,1735.89
C1,91,2,4.58,1670.5
C1,91,3,4.58,1605.1
C1,91,4,4.58,1539.7
C1,91,5,4.58,1474.4
C1,91,6,4.58,1409.0
C1,91,7,4.58,1343.6
C1,91,8,4.58,1278.2
C1,91,9,4.58,1212.8
C1,91,10,4.58,1147.45
C1,92,1,4.27,1616.58
C1,92,2,4.27,1555.7
C1,92,3,4.27,1494.8
C1,92,4,4.27,1433.9
C1,92,5,4.27,1373.0
C1,92,6,4.27,1312.1
C1,92,7,4.27,1251.3
C1,92,8,4.27,1190.4
C1,92,9,4.27,1129.5
C1,92,10,4.27,1068.59
C1,93,1,4.12,1721.62
C1,93,2,4.12,1656.8
C1,93,3,4.12,1591.9
C1,93,4,4.12,1527.1
C1,93,5,4.12,1462.2
C1,93,6,4.12,1397.4
C1,93,7,4.12,1332.6
C1,93,8,4.12,1267.7
C1,93,9,4.12,1202.9
C1,93,10,4.12,1138.02
C1,94,1,3.75,1637.79
C1,94,2,3.75,1576.1
C1,94,3,3.75,1514.4
C1,94,4,3.75,1452.7
C1,94,5,3.75,1391.0
C1,94,6,3.75,1329.4
C1,94,7,3.75,1267.7
C1,94,8,3.75,1206.0
C1,94,9,3.75,1144.3
C1,94,10,3.75,1082.61
C1,95,1,3.44,1551.55
C1,95,2,3.44,1493.1
C1,95,3,3.44,1434.7
C1,95,4,3.44,1376.2
C1,95,5,3.44,1317.8
C1,95,6,3.44,1259.4
C1,95,7,3.44,1200.9
C1,95,8,3.44,1142.5
C1,95,9,3.44,1084.0
C1,95,10,3.44,1025.6
C1,96,1,3.12,1477.82
C1,96,2,3.12,1422.2
C1,96,3,3.12,1366.5
C1,96,4,3.12,1310.8
C1,96,5,3.12,1255.2
C1,96,6,3.12,1199.5
C1,96,7,3.12,1143.8
C1,96,8,3.12,1088.2
C1,96,9,3.12,1032.5
C1,96,10,3.12,976.86
