consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,89,9,5.31,1307.1
C2,89,10,5.31,1236.6
C2,90,1,5.00,1887.34
C2,90,2,5.00,1816.3
C2,90,3,5.00,1745.2
C2,90,4,5.00,1674.1
C2,90,5,5.00,1603.0
C2,90,6,5.00,1531.9
C2,90,7,5.00,1460.8
C2,90,8,5.00,1389.7
C2,90,9,5.00,1318.6
C2,90,10,5.00,1247.56
C2,91,1,4.97,1800.82
C2,91,2,4.97,1733.0
C2,91,3,4.97,1665.2
C2,91,4,4.97,1597.3
C2,91,5,4.97,1529.5
C2,91,6,4.97,1461.7
C2,91,7,4.97,1393.9
C2,91,8,4.97,1326.0
C2,91,9,4.97,1258.2
C2,91,10,4.97,1190.37
C2,92,1,4.75,1701.61
C2,92,2,4.75,1637.5
C2,92,3,4.75,1573.4
C2,92,4,4.75,1509.3
C2,92,5,4.75,1445.3
C2,92,6,4.75,1381.2
C2,92,7,4.75,1317.1
C2,92,8,4.75,1253.0
C2,92,9,4.75,1188.9
C2,92,10,4.75,1124.8
C2,93,1,4.69,1713.65
C2,93,2,4.69,1649.1
C2,93,3,4.69,1584.6
C2,93,4,4.69,1520.0
C2,93,5,4.69,1455.5
C2,93,6,4.69,1390.9
C2,93,7,4.69,1326.4
C2,93,8,4.69,1261.8
C2,93,9,4.69,1197.3
C2,93,10,4.69,1132.76
C2,94,1,4.28,1643.53
C2,94,2,4.28,1581.6
C2,94,3,4.28,1519.7
C2,94,4,4.28,1457.8
C2,94,5,4.28,1395.9
C2,94,6,4.28,1334.0
C2,94,7,4.28,1272.1
C2,94,8,4.28,1210.2
C2,94,9,4.28,1148.3
C2,94,10,4.28,1086.4
C2,95,1,3.92,1583.97
C2,95,2,3.92,1524.3
C2,95,3,3.92,1464.7
C2,95,4,3.92,1405.0
C2,95,5,3.92,1345.3
C2,95,6,3.92,1285.7
C2,95,7,3.92,1226.0
C2,95,8,3.92,1166.4
C2,95,9,3.92,1106.7
C2,95,10,3.92,1047.03
C2,96,1,3.52,1582.03
C2,96,2,3.52,1522.4
C2,96,3,3.52,1462.9
C2,96,4,3.52,1403.3
C2,96,5,3.52,1343.7
C2,96,6,3.52,1284.1
C2,96,7,3.52,1224.5
C2,96,8,3.52,1164.9
C2,96,9,3.52,1105.3
C2,96,10,3.52,1045.75
